source,target,type,ligne,distance_m
viroflay rive gauche_RER C 8,chaville velizy_RER C 8,adjacence,RER C 8,946.1812685074015
viroflay rive gauche_RER C 8,viroflay rive gauche_RER C 9,correspondance,,0.0
chaville velizy_RER C 8,meudon val fleury_RER C 8,adjacence,RER C 8,4289.567355494642
chaville velizy_RER C 8,chaville velizy_RER C 9,correspondance,,0.0
meudon val fleury_RER C 8,issy_RER C 8,adjacence,RER C 8,1816.0006012168792
meudon val fleury_RER C 8,meudon val fleury_RER C 9,correspondance,,0.0
issy_RER C 8,clamart_RER C 8,adjacence,RER C 8,1344.500126643206
issy_RER C 8,issy_RER C 9,correspondance,,0.0
clamart_RER C 8,clamart_RER C 8,correspondance,,0.0
clamart_RER C 8,pont du garigliano hopital europeen georges pompidou_RER C 8,adjacence,RER C 8,
clamart_RER C 8,clamart_RER C 9,correspondance,,0.0
pont du garigliano hopital europeen georges pompidou_RER C 8,javel_RER C 8,adjacence,RER C 8,
pont du garigliano hopital europeen georges pompidou_RER C 8,pont du garigliano hopital europeen georges pompidou_RER C 9,correspondance,,0.0
javel_RER C 8,tour eiffel_RER C 8,adjacence,RER C 8,1347.391190618779
javel_RER C 8,javel_RER C 9,correspondance,,0.0
tour eiffel_RER C 8,pont de l'alma_RER C 8,adjacence,RER C 8,1072.3599533421702
tour eiffel_RER C 8,tour eiffel_RER C 9,correspondance,,0.0
pont de l'alma_RER C 8,hotel des invalides_RER C 8,adjacence,RER C 8,992.5843823711826
pont de l'alma_RER C 8,pont de l'alma_RER C 9,correspondance,,0.0
hotel des invalides_RER C 8,hotel des invalides_RER C 8,correspondance,,0.0
hotel des invalides_RER C 8,musee d'orsay_RER C 8,adjacence,RER C 8,870.9107434210854
hotel des invalides_RER C 8,hotel des invalides_RER C 9,correspondance,,0.0
hotel des invalides_RER C 8,hotel des invalides_METRO 8,correspondance,,0.0
hotel des invalides_RER C 8,hotel des invalides_METRO 13 1,correspondance,,0.0
hotel des invalides_RER C 8,hotel des invalides_METRO 13 2,correspondance,,0.0
musee d'orsay_RER C 8,saint michel_RER C 8,adjacence,RER C 8,1556.7945577524047
musee d'orsay_RER C 8,musee d'orsay_RER C 9,correspondance,,0.0
saint michel_RER C 8,saint michel_RER C 8,correspondance,,0.0
saint michel_RER C 8,gare d'austerlitz_RER C 8,adjacence,RER C 8,2001.8545587568335
saint michel_RER C 8,saint michel_RER C 9,correspondance,,0.0
saint michel_RER C 8,saint michel_METRO 4,correspondance,,0.0
gare d'austerlitz_RER C 8,gare d'austerlitz_RER C 8,correspondance,,0.0
gare d'austerlitz_RER C 8,bibliotheque francois mitterrand_RER C 8,adjacence,RER C 8,1742.997644949775
gare d'austerlitz_RER C 8,gare d'austerlitz_RER C 9,correspondance,,0.0
gare d'austerlitz_RER C 8,gare d'austerlitz_METRO 5,correspondance,,0.0
gare d'austerlitz_RER C 8,gare d'austerlitz_METRO 10 1,correspondance,,0.0
gare d'austerlitz_RER C 8,gare d'austerlitz_METRO 10 2,correspondance,,0.0
bibliotheque francois mitterrand_RER C 8,bibliotheque francois mitterrand_RER C 8,correspondance,,0.0
bibliotheque francois mitterrand_RER C 8,ivry sur seine_RER C 8,adjacence,RER C 8,2129.8551375530233
bibliotheque francois mitterrand_RER C 8,bibliotheque francois mitterrand_RER C 9,correspondance,,0.0
bibliotheque francois mitterrand_RER C 8,bibliotheque francois mitterrand_METRO 14,correspondance,,0.0
ivry sur seine_RER C 8,vitry sur seine_RER C 8,adjacence,RER C 8,1733.237954222894
ivry sur seine_RER C 8,ivry sur seine_RER C 9,correspondance,,0.0
vitry sur seine_RER C 8,les ardoines_RER C 8,adjacence,RER C 8,2062.6935747094417
vitry sur seine_RER C 8,vitry sur seine_RER C 9,correspondance,,0.0
les ardoines_RER C 8,choisy le roi_RER C 8,adjacence,RER C 8,2054.804151996997
les ardoines_RER C 8,les ardoines_RER C 9,correspondance,,0.0
choisy le roi_RER C 8,les saules_RER C 8,adjacence,RER C 8,2129.4799989362286
choisy le roi_RER C 8,choisy le roi_RER C 9,correspondance,,0.0
les saules_RER C 8,les saules_RER C 8,correspondance,,0.0
les saules_RER C 8,orly ville_RER C 8,adjacence,RER C 8,1135.8258039695745
les saules_RER C 8,les saules_RER C 9,correspondance,,0.0
orly ville_RER C 8,pont de rungis aeroport d'orly_RER C 8,adjacence,RER C 8,
orly ville_RER C 8,orly ville_RER C 9,correspondance,,0.0
pont de rungis aeroport d'orly_RER C 8,rungis la fraternelle_RER C 8,adjacence,RER C 8,
pont de rungis aeroport d'orly_RER C 8,pont de rungis aeroport d'orly_RER C 9,correspondance,,0.0
rungis la fraternelle_RER C 8,chemin d'antony_RER C 8,adjacence,RER C 8,2989.379134546481
rungis la fraternelle_RER C 8,rungis la fraternelle_RER C 9,correspondance,,0.0
chemin d'antony_RER C 8,massy verrieres_RER C 8,adjacence,RER C 8,3195.73655779683
chemin d'antony_RER C 8,chemin d'antony_RER C 9,correspondance,,0.0
massy verrieres_RER C 8,massy_RER C 8,adjacence,RER C 8,1501.5295565377953
massy verrieres_RER C 8,massy verrieres_RER C 9,correspondance,,0.0
massy_RER C 8,massy_RER C 8,correspondance,,0.0
massy_RER C 8,savigny sur orge_RER C 8,adjacence,RER C 8,8814.43468182811
massy_RER C 8,massy_RER C 9,correspondance,,0.0
savigny sur orge_RER C 8,epinay sur orge_RER C 8,adjacence,RER C 8,1416.7617041836943
epinay sur orge_RER C 8,epinay sur orge_RER C 8,correspondance,,0.0
epinay sur orge_RER C 8,sainte genevieve des bois_RER C 8,adjacence,RER C 8,2362.9571367272847
sainte genevieve des bois_RER C 8,saint michel sur orge_RER C 8,adjacence,RER C 8,1932.8670209824174
saint michel sur orge_RER C 8,bretigny_RER C 8,adjacence,RER C 8,3258.487239084287
bretigny_RER C 8,marolles en hurepoix_RER C 8,adjacence,RER C 8,4649.226999726091
bretigny_RER C 8,bretigny_RER C 9,correspondance,,0.0
marolles en hurepoix_RER C 8,bouray_RER C 8,adjacence,RER C 8,3637.221855782277
bouray_RER C 8,lardy_RER C 8,adjacence,RER C 8,2956.811994867377
lardy_RER C 8,chamarande_RER C 8,adjacence,RER C 8,2977.373522367041
chamarande_RER C 8,etrechy_RER C 8,adjacence,RER C 8,2764.3355937666834
etrechy_RER C 8,etampes_RER C 8,adjacence,RER C 8,6819.162556413047
etampes_RER C 8,saint martin d'etampes_RER C 8,adjacence,RER C 8,1499.2324358851527
saint quentin en yvelines_RER C 9,saint cyr_RER C 9,adjacence,RER C 9,2363.3337431346886
saint cyr_RER C 9,saint cyr_RER C 9,correspondance,,0.0
saint cyr_RER C 9,versailles chantiers_RER C 9,adjacence,RER C 9,4459.04617770882
versailles chantiers_RER C 9,viroflay rive gauche_RER C 9,adjacence,RER C 9,2733.360836603974
viroflay rive gauche_RER C 9,viroflay rive gauche_RER C 9,correspondance,,0.0
viroflay rive gauche_RER C 9,chaville velizy_RER C 9,adjacence,RER C 9,946.1812685074015
chaville velizy_RER C 9,meudon val fleury_RER C 9,adjacence,RER C 9,4289.567355494642
meudon val fleury_RER C 9,issy_RER C 9,adjacence,RER C 9,1816.0006012168792
issy_RER C 9,clamart_RER C 9,adjacence,RER C 9,1344.500126643206
clamart_RER C 9,clamart_RER C 9,correspondance,,0.0
clamart_RER C 9,pont du garigliano hopital europeen georges pompidou_RER C 9,adjacence,RER C 9,
pont du garigliano hopital europeen georges pompidou_RER C 9,javel_RER C 9,adjacence,RER C 9,
javel_RER C 9,tour eiffel_RER C 9,adjacence,RER C 9,1347.391190618779
tour eiffel_RER C 9,pont de l'alma_RER C 9,adjacence,RER C 9,1072.3599533421702
pont de l'alma_RER C 9,hotel des invalides_RER C 9,adjacence,RER C 9,992.5843823711826
hotel des invalides_RER C 9,hotel des invalides_RER C 9,correspondance,,0.0
hotel des invalides_RER C 9,musee d'orsay_RER C 9,adjacence,RER C 9,870.9107434210854
hotel des invalides_RER C 9,hotel des invalides_METRO 8,correspondance,,0.0
hotel des invalides_RER C 9,hotel des invalides_METRO 13 1,correspondance,,0.0
hotel des invalides_RER C 9,hotel des invalides_METRO 13 2,correspondance,,0.0
musee d'orsay_RER C 9,saint michel_RER C 9,adjacence,RER C 9,1556.7945577524047
saint michel_RER C 9,saint michel_RER C 9,correspondance,,0.0
saint michel_RER C 9,gare d'austerlitz_RER C 9,adjacence,RER C 9,2001.8545587568335
saint michel_RER C 9,saint michel_METRO 4,correspondance,,0.0
gare d'austerlitz_RER C 9,gare d'austerlitz_RER C 9,correspondance,,0.0
gare d'austerlitz_RER C 9,bibliotheque francois mitterrand_RER C 9,adjacence,RER C 9,1742.997644949775
gare d'austerlitz_RER C 9,gare d'austerlitz_METRO 5,correspondance,,0.0
gare d'austerlitz_RER C 9,gare d'austerlitz_METRO 10 1,correspondance,,0.0
gare d'austerlitz_RER C 9,gare d'austerlitz_METRO 10 2,correspondance,,0.0
bibliotheque francois mitterrand_RER C 9,bibliotheque francois mitterrand_RER C 9,correspondance,,0.0
bibliotheque francois mitterrand_RER C 9,ivry sur seine_RER C 9,adjacence,RER C 9,2129.8551375530233
bibliotheque francois mitterrand_RER C 9,bibliotheque francois mitterrand_METRO 14,correspondance,,0.0
ivry sur seine_RER C 9,vitry sur seine_RER C 9,adjacence,RER C 9,1733.237954222894
vitry sur seine_RER C 9,les ardoines_RER C 9,adjacence,RER C 9,2062.6935747094417
les ardoines_RER C 9,choisy le roi_RER C 9,adjacence,RER C 9,2054.804151996997
choisy le roi_RER C 9,les saules_RER C 9,adjacence,RER C 9,2129.4799989362286
les saules_RER C 9,les saules_RER C 9,correspondance,,0.0
les saules_RER C 9,orly ville_RER C 9,adjacence,RER C 9,1135.8258039695745
orly ville_RER C 9,pont de rungis aeroport d'orly_RER C 9,adjacence,RER C 9,
pont de rungis aeroport d'orly_RER C 9,rungis la fraternelle_RER C 9,adjacence,RER C 9,
rungis la fraternelle_RER C 9,chemin d'antony_RER C 9,adjacence,RER C 9,2989.379134546481
chemin d'antony_RER C 9,massy verrieres_RER C 9,adjacence,RER C 9,3195.73655779683
massy verrieres_RER C 9,massy_RER C 9,adjacence,RER C 9,1519.2330075188231
massy_RER C 9,massy_RER C 9,correspondance,,0.0
massy_RER C 9,bretigny_RER C 9,adjacence,RER C 9,13524.2895900071
bretigny_RER C 9,la norville saint germain les arpajon_RER C 9,adjacence,RER C 9,
la norville saint germain les arpajon_RER C 9,arpajon_RER C 9,adjacence,RER C 9,
arpajon_RER C 9,egly_RER C 9,adjacence,RER C 9,1350.3648497672723
egly_RER C 9,breuillet bruyeres le chatel_RER C 9,adjacence,RER C 9,
breuillet bruyeres le chatel_RER C 9,breuillet village_RER C 9,adjacence,RER C 9,
breuillet village_RER C 9,saint cheron_RER C 9,adjacence,RER C 9,3670.449751012564
saint cheron_RER C 9,sermaise_RER C 9,adjacence,RER C 9,4433.3604853172155
sermaise_RER C 9,dourdan_RER C 9,adjacence,RER C 9,4482.0147863068505
dourdan_RER C 9,dourdan la foret_RER C 9,adjacence,RER C 9,973.3558386265787
creil_RER D 1,ormoy villers_RER D 1,adjacence,RER D 1,27788.411018567527
creil_RER D 1,creil_RER D 2,correspondance,,0.0
creil_RER D 1,creil_RER D 3,correspondance,,0.0
creil_RER D 1,creil_RER D 4,correspondance,,0.0
creil_RER D 1,creil_RER D 5,correspondance,,0.0
ormoy villers_RER D 1,montataire_RER D 1,adjacence,RER D 1,
ormoy villers_RER D 1,ormoy villers_RER D 2,correspondance,,0.0
ormoy villers_RER D 1,ormoy villers_RER D 3,correspondance,,0.0
ormoy villers_RER D 1,ormoy villers_RER D 4,correspondance,,0.0
ormoy villers_RER D 1,ormoy villers_RER D 5,correspondance,,0.0
montataire_RER D 1,cramoisy_RER D 1,adjacence,RER D 1,
montataire_RER D 1,montataire_RER D 2,correspondance,,0.0
montataire_RER D 1,montataire_RER D 3,correspondance,,0.0
montataire_RER D 1,montataire_RER D 4,correspondance,,0.0
montataire_RER D 1,montataire_RER D 5,correspondance,,0.0
cramoisy_RER D 1,pont sainte maxence_RER D 1,adjacence,RER D 1,
cramoisy_RER D 1,cramoisy_RER D 2,correspondance,,0.0
cramoisy_RER D 1,cramoisy_RER D 3,correspondance,,0.0
cramoisy_RER D 1,cramoisy_RER D 4,correspondance,,0.0
cramoisy_RER D 1,cramoisy_RER D 5,correspondance,,0.0
pont sainte maxence_RER D 1,rieux_RER D 1,adjacence,RER D 1,
pont sainte maxence_RER D 1,pont sainte maxence_RER D 2,correspondance,,0.0
pont sainte maxence_RER D 1,pont sainte maxence_RER D 3,correspondance,,0.0
pont sainte maxence_RER D 1,pont sainte maxence_RER D 4,correspondance,,0.0
pont sainte maxence_RER D 1,pont sainte maxence_RER D 5,correspondance,,0.0
rieux_RER D 1,villiers le sec_RER D 1,adjacence,RER D 1,
rieux_RER D 1,rieux_RER D 2,correspondance,,0.0
rieux_RER D 1,rieux_RER D 3,correspondance,,0.0
rieux_RER D 1,rieux_RER D 4,correspondance,,0.0
rieux_RER D 1,rieux_RER D 5,correspondance,,0.0
villiers le sec_RER D 1,verneuil en halatte_RER D 1,adjacence,RER D 1,
villiers le sec_RER D 1,villiers le sec_RER D 2,correspondance,,0.0
villiers le sec_RER D 1,villiers le sec_RER D 3,correspondance,,0.0
villiers le sec_RER D 1,villiers le sec_RER D 4,correspondance,,0.0
villiers le sec_RER D 1,villiers le sec_RER D 5,correspondance,,0.0
verneuil en halatte_RER D 1,clermont_RER D 1,adjacence,RER D 1,
verneuil en halatte_RER D 1,verneuil en halatte_RER D 2,correspondance,,0.0
verneuil en halatte_RER D 1,verneuil en halatte_RER D 3,correspondance,,0.0
verneuil en halatte_RER D 1,verneuil en halatte_RER D 4,correspondance,,0.0
verneuil en halatte_RER D 1,verneuil en halatte_RER D 5,correspondance,,0.0
clermont_RER D 1,saint leu d'esserent_RER D 1,adjacence,RER D 1,
clermont_RER D 1,clermont_RER D 2,correspondance,,0.0
clermont_RER D 1,clermont_RER D 3,correspondance,,0.0
clermont_RER D 1,clermont_RER D 4,correspondance,,0.0
clermont_RER D 1,clermont_RER D 5,correspondance,,0.0
saint leu d'esserent_RER D 1,boran sur oise_RER D 1,adjacence,RER D 1,6576.883750316675
saint leu d'esserent_RER D 1,saint leu d'esserent_RER D 2,correspondance,,0.0
saint leu d'esserent_RER D 1,saint leu d'esserent_RER D 3,correspondance,,0.0
saint leu d'esserent_RER D 1,saint leu d'esserent_RER D 4,correspondance,,0.0
saint leu d'esserent_RER D 1,saint leu d'esserent_RER D 5,correspondance,,0.0
boran sur oise_RER D 1,pontpoint_RER D 1,adjacence,RER D 1,
boran sur oise_RER D 1,boran sur oise_RER D 2,correspondance,,0.0
boran sur oise_RER D 1,boran sur oise_RER D 3,correspondance,,0.0
boran sur oise_RER D 1,boran sur oise_RER D 4,correspondance,,0.0
boran sur oise_RER D 1,boran sur oise_RER D 5,correspondance,,0.0
pontpoint_RER D 1,montsoult maffliers_RER D 1,adjacence,RER D 1,
pontpoint_RER D 1,pontpoint_RER D 2,correspondance,,0.0
pontpoint_RER D 1,pontpoint_RER D 3,correspondance,,0.0
pontpoint_RER D 1,pontpoint_RER D 4,correspondance,,0.0
pontpoint_RER D 1,pontpoint_RER D 5,correspondance,,0.0
montsoult maffliers_RER D 1,enghien les bains_RER D 1,adjacence,RER D 1,10466.41029849689
montsoult maffliers_RER D 1,montsoult maffliers_RER D 2,correspondance,,0.0
montsoult maffliers_RER D 1,montsoult maffliers_RER D 3,correspondance,,0.0
montsoult maffliers_RER D 1,montsoult maffliers_RER D 4,correspondance,,0.0
montsoult maffliers_RER D 1,montsoult maffliers_RER D 5,correspondance,,0.0
enghien les bains_RER D 1,montmorency_RER D 1,adjacence,RER D 1,
enghien les bains_RER D 1,enghien les bains_RER D 2,correspondance,,0.0
enghien les bains_RER D 1,enghien les bains_RER D 3,correspondance,,0.0
enghien les bains_RER D 1,enghien les bains_RER D 4,correspondance,,0.0
enghien les bains_RER D 1,enghien les bains_RER D 5,correspondance,,0.0
montmorency_RER D 1,eaubonne_RER D 1,adjacence,RER D 1,
montmorency_RER D 1,montmorency_RER D 2,correspondance,,0.0
montmorency_RER D 1,montmorency_RER D 3,correspondance,,0.0
montmorency_RER D 1,montmorency_RER D 4,correspondance,,0.0
montmorency_RER D 1,montmorency_RER D 5,correspondance,,0.0
eaubonne_RER D 1,saint gratien_RER D 1,adjacence,RER D 1,
eaubonne_RER D 1,eaubonne_RER D 2,correspondance,,0.0
eaubonne_RER D 1,eaubonne_RER D 3,correspondance,,0.0
eaubonne_RER D 1,eaubonne_RER D 4,correspondance,,0.0
eaubonne_RER D 1,eaubonne_RER D 5,correspondance,,0.0
saint gratien_RER D 1,le bourget_RER D 1,adjacence,RER D 1,10876.55355027622
saint gratien_RER D 1,saint gratien_RER D 2,correspondance,,0.0
saint gratien_RER D 1,saint gratien_RER D 3,correspondance,,0.0
saint gratien_RER D 1,saint gratien_RER D 4,correspondance,,0.0
saint gratien_RER D 1,saint gratien_RER D 5,correspondance,,0.0
le bourget_RER D 1,le bourget_RER D 1,correspondance,,0.0
le bourget_RER D 1,drancy_RER D 1,adjacence,RER D 1,2315.046316225624
le bourget_RER D 1,le bourget_RER D 2,correspondance,,0.0
le bourget_RER D 1,le bourget_RER D 3,correspondance,,0.0
le bourget_RER D 1,le bourget_RER D 4,correspondance,,0.0
le bourget_RER D 1,le bourget_RER D 5,correspondance,,0.0
drancy_RER D 1,gagny_RER D 1,adjacence,RER D 1,7516.388085900647
drancy_RER D 1,drancy_RER D 2,correspondance,,0.0
drancy_RER D 1,drancy_RER D 3,correspondance,,0.0
drancy_RER D 1,drancy_RER D 4,correspondance,,0.0
drancy_RER D 1,drancy_RER D 5,correspondance,,0.0
gagny_RER D 1,noisy le sec_RER D 1,adjacence,RER D 1,5123.981914872094
gagny_RER D 1,gagny_RER D 2,correspondance,,0.0
gagny_RER D 1,gagny_RER D 3,correspondance,,0.0
gagny_RER D 1,gagny_RER D 4,correspondance,,0.0
gagny_RER D 1,gagny_RER D 5,correspondance,,0.0
gagny_RER D 1,gagny_RER E 2,correspondance,,0.0
noisy le sec_RER D 1,noisy le sec_RER D 1,correspondance,,0.0
noisy le sec_RER D 1,rosny sous bois_RER D 1,adjacence,RER D 1,3441.120455530708
noisy le sec_RER D 1,noisy le sec_RER D 2,correspondance,,0.0
noisy le sec_RER D 1,noisy le sec_RER D 3,correspondance,,0.0
noisy le sec_RER D 1,noisy le sec_RER D 4,correspondance,,0.0
noisy le sec_RER D 1,noisy le sec_RER D 5,correspondance,,0.0
noisy le sec_RER D 1,noisy le sec_RER E 1,correspondance,,0.0
noisy le sec_RER D 1,noisy le sec_RER E 2,correspondance,,0.0
rosny sous bois_RER D 1,val de fontenay_RER D 1,adjacence,RER D 1,3332.316061424608
rosny sous bois_RER D 1,rosny sous bois_RER D 2,correspondance,,0.0
rosny sous bois_RER D 1,rosny sous bois_RER D 3,correspondance,,0.0
rosny sous bois_RER D 1,rosny sous bois_RER D 4,correspondance,,0.0
rosny sous bois_RER D 1,rosny sous bois_RER D 5,correspondance,,0.0
val de fontenay_RER D 1,val de fontenay_RER D 1,correspondance,,0.0
val de fontenay_RER D 1,nogent sur marne_RER D 1,adjacence,RER D 1,2565.98090049678
val de fontenay_RER D 1,val de fontenay_RER D 2,correspondance,,0.0
val de fontenay_RER D 1,val de fontenay_RER D 3,correspondance,,0.0
val de fontenay_RER D 1,val de fontenay_RER D 4,correspondance,,0.0
val de fontenay_RER D 1,val de fontenay_RER D 5,correspondance,,0.0
nogent sur marne_RER D 1,joinville le pont_RER D 1,adjacence,RER D 1,1581.5298966993591
nogent sur marne_RER D 1,nogent sur marne_RER D 2,correspondance,,0.0
nogent sur marne_RER D 1,nogent sur marne_RER D 3,correspondance,,0.0
nogent sur marne_RER D 1,nogent sur marne_RER D 4,correspondance,,0.0
nogent sur marne_RER D 1,nogent sur marne_RER D 5,correspondance,,0.0
joinville le pont_RER D 1,creteil pompadour_RER D 1,adjacence,RER D 1,5919.153695264579
joinville le pont_RER D 1,joinville le pont_RER D 2,correspondance,,0.0
joinville le pont_RER D 1,joinville le pont_RER D 3,correspondance,,0.0
joinville le pont_RER D 1,joinville le pont_RER D 4,correspondance,,0.0
joinville le pont_RER D 1,joinville le pont_RER D 5,correspondance,,0.0
creteil pompadour_RER D 1,creteil pompadour_RER D 1,correspondance,,0.0
creteil pompadour_RER D 1,maisons alfort alfortville_RER D 1,adjacence,RER D 1,3484.148394084653
creteil pompadour_RER D 1,creteil pompadour_RER D 2,correspondance,,0.0
creteil pompadour_RER D 1,creteil pompadour_RER D 3,correspondance,,0.0
creteil pompadour_RER D 1,creteil pompadour_RER D 4,correspondance,,0.0
creteil pompadour_RER D 1,creteil pompadour_RER D 5,correspondance,,0.0
maisons alfort alfortville_RER D 1,maisons alfort_RER D 1,adjacence,RER D 1,
maisons alfort_RER D 1,villeneuve saint georges_RER D 1,adjacence,RER D 1,
villeneuve saint georges_RER D 1,vigneux sur seine_RER D 1,adjacence,RER D 1,3455.2040365300227
vigneux sur seine_RER D 1,montgeron_RER D 1,adjacence,RER D 1,
